Website,Name,Category,Address,Village,Region,Email,Booking link,Phone number
,Friedas Living,BedBreakfast,"Mühlbach/Rio di Pusteria, Brixen/Bressanone and environs",Katharina-Lanz-Straße 69,Brixen/Bressanone and environs,verena.satzinger04@gmail.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.D69F4A0975792D24190FA155133864A3.friedas-living.muehlbach-rio-di-pusteria,+39 328 7437514
http://www.kierhof.com,Kierhof,Farm,"Garn/Caerna, Feldthurns/Velturno, Brixen/Bressanone and environs",Häselbrunnweg 1 - Garn,Brixen/Bressanone and environs,info@kierhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.D670EDEC05124DF1140DABDFBFDAB431.kierhof.caerna-garn,+39 348 7495699
http://www.roathof.com,Roathof,Farm,"Latzfons/Lazfons, Klausen/Chiusa, Brixen/Bressanone and environs",Runggen 13/Latzfons,Brixen/Bressanone and environs,info@roathof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.D363C87E402A178BECC9B1448D727538.roathof.lazfons-latzfons,+39 333 7966716
http://www.leitnerhof-terenten.com,Leitnerhof,Farm,"Terenten/Terento, Terenten/Terento, Brixen/Bressanone and environs",Via Schneeberg 9,Brixen/Bressanone and environs,info@leitnerhof-terenten.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.D245A0DCF5ABA5E6FDD904A173A79A5A.leitnerhof.terento-terenten,+39 349 7949580
http://www.gasslitterhof.it,Gasslitterhof,Farm,"Barbian/Barbiano, Barbian/Barbiano, Brixen/Bressanone and environs",Barbianer Straße 12,Brixen/Bressanone and environs,info@gasslitterhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.D0E320B5E1964356BA2B8CBB41A3E94F.gasslitterhof.barbiano-barbian,+39 0471 654273
http://www.gasserhof-aicha.it,Gasserhof,Farm,"Aicha/Aica, Natz-Schabs/Naz-Sciaves, Brixen/Bressanone and environs","Aicha, Oberdorfstraße 57",Brixen/Bressanone and environs,info@gasserhof-aicha.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.CE57CA46BB0E60812A5830B5C78867FF.gasserhof.aica-aicha,+39 346 3053233
http://parleitner.jimdo.com,Parleitner,Farm,"Spinges/Spinga, Mühlbach/Rio di Pusteria, Brixen/Bressanone and environs",Via Montana 14,Brixen/Bressanone and environs,parleitner@hotmail.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.CC8EA743D8343E621B908BAD888D00D7.parleitner.spinga-spinges,+39 339 1883791
http://www.radhof.com,Radhof,Farm,"Villanders/Villandro, Villanders/Villandro, Brixen/Bressanone and environs",Oberland 49,Brixen/Bressanone and environs,info@radhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.CB101F3D53D711D780D80050DA3A0062.radhof.villandro-villanders,+39 331 3525217
http://www.hotelschoenwald.com,Apartment Alpenblick,BedBreakfast,"Vals/Valles, Mühlbach/Rio di Pusteria, Brixen/Bressanone and environs",Pichlstreet 2,Brixen/Bressanone and environs,info@hotelschoenwald.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C9773F4467834FCAB98244941D5DD455.apartment-alpenblick.valles-vals,+39 0472 547129
http://www.briol.it,Gasthof Briol,HotelPension,"Dreikirchen/Tre Chiese, Barbian/Barbiano, Brixen/Bressanone and environs",Briol 1,Brixen/Bressanone and environs,info@briol.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C8B859D7BFA8434C9FE19E7568892463.gasthof-briol.tre-chiese-dreikirchen,+39 0471 650125
http://www.huber-zu-dorf.com,Huberhof,Farm,"St. Andrä/S. Andrea, Brixen/Bressanone, Brixen/Bressanone and environs",via Rio Ortner / Ortnerbachl 35,Brixen/Bressanone and environs,info@huber-zu-dorf.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C75182E2544F11D2968200A0244EAF51.huberhof.s--andrea-st--andrae,+39 331 6464292
https://www.moar-hof.eu/,Moarhof,Farm,"Pfeffersberg/Monteponente, Brixen/Bressanone, Brixen/Bressanone and environs",Strada del Rodella/Radlseestrasse 9,Brixen/Bressanone and environs,info@moar-hof.eu,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C75182D8544F11D2968200A0244EAF51.moarhof.monteponente-pfeffersberg,+39 0472 831803
http://www.gaestehaus-prader.eu,Haus Prader,BedBreakfast,"St. Andrä/S. Andrea, Brixen/Bressanone, Brixen/Bressanone and environs",via Reuterberg 21,Brixen/Bressanone and environs,info@gaestehaus-prader.eu,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C75182BA544F11D2968200A0244EAF51.haus-prader.s--andrea-st--andrae,+39 0472 802619
http://www.oberpalwitterhof.com,Oberpalwitter Biokräuterhof,Farm,"Barbian/Barbiano, Barbian/Barbiano, Brixen/Bressanone and environs",Rosengartenstraße 28,Brixen/Bressanone and environs,oberpalwitterhof@bb44.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C63E23039D654F56981EFA5B094C4C1A.oberpalwitter-biokraeuterhof.barbiano-barbian,+39 333 2388632
https://www.tschoerlerhof.it/en,Tschörlerhof,BedBreakfast,"Saubach/Saubach, Barbian/Barbiano, Brixen/Bressanone and environs",Saubach 17,Brixen/Bressanone and environs,info@tschoerlerhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C61B85B179804AFCB6701E3D75840B0C.tschoerlerhof.saubach-saubach,+39 347 9274760
http://www.plansol-hof.com,Plansolerhof,Farm,"Lüsen/Luson, Lüsen/Luson, Brixen/Bressanone and environs",Berger Str. 15,Brixen/Bressanone and environs,info@plansol-hof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C4C01AE17B1153092AF5DDA63641726A.plansolerhof.luson-luesen,+39 346 0858365
http://www.satzlhof.com,Satzlhof,Farm,"Pfeffersberg/Monteponente, Brixen/Bressanone, Brixen/Bressanone and environs",via Satzl / Satzlstrasse 10,Brixen/Bressanone and environs,satzlhof@rolmail.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C483221AB78F11D2B7D200A024778615.satzlhof.monteponente-pfeffersberg,+39 392 6586060
http://www.rierhof.it,Hotel Der Rierhof,HotelPension,"Villanders/Villandro, Villanders/Villandro, Brixen/Bressanone and environs",Fragburg 7,Brixen/Bressanone and environs,info@rierhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C3DB9250AD12101F2BFA29F13D45EB86.hotel-der-rierhof.villandro-villanders,+39 0472 847454
http://www.alpin-lodge-sta.com,Alpin Lodge St. Andrä,BedBreakfast,"St. Andrä/S. Andrea, Brixen/Bressanone, Brixen/Bressanone and environs",Ortnerbachl 16a Villa / Mairdorf,Brixen/Bressanone and environs,info@alpin-lodge-sta.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C098AADAEB06EEEDBA31556D64ED9E76.alpin-lodge-st--andrae.s--andrea-st--andrae,+39 331 4806252
https://www.chalet-leitner.com/,Chalet Leitner,Farm,"Vals/Valles, Mühlbach/Rio di Pusteria, Brixen/Bressanone and environs",Via Jochtal 7,Brixen/Bressanone and environs,info@chalet-leitner.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C0944311266CF11544D3270B26C38473.chalet-leitner.valles-vals,+39 340 2283104
http://www.messnerhof-dreikirchen.it,Gasthof Messnerhof,HotelPension,"Dreikirchen/Tre Chiese, Barbian/Barbiano, Brixen/Bressanone and environs",Dreikirchen 8,Brixen/Bressanone and environs,messnerhof@rolmail.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.C020C4F819864449BDC2D1E96D8251A0.gasthof-messnerhof.tre-chiese-dreikirchen,+39 0471 650059
http://www.untersteinerhof.it,Untersteinerhof,Farm,"Albeins/Albes, Brixen/Bressanone, Brixen/Bressanone and environs",Gonneweg 16,Brixen/Bressanone and environs,info@untersteinerhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BFB1C4FCA1FE46B3B35C5BFD96859078.untersteinerhof.albes-albeins,+39 348 0740369
,Apartment 71,BedBreakfast,"Vahrn/Varna, Brixen/Bressanone and environs",via Brennero / Brennerstrasse 71,Brixen/Bressanone and environs,daniel.niederstaetter@gmail.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BE81EEDF9987386948857480527CFAA5.apartment-71.vahrn-varna,+39 338 5088660
http://www.dilia-dolomites.com,Dilia Dolomites,Farm,"Spinges/Spinga, Mühlbach/Rio di Pusteria, Brixen/Bressanone and environs",Hinterdorf 2,Brixen/Bressanone and environs,info@dilia-dolomites.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BE7C74D89C98C8A7AD2277C1EF0B1859.dilia-dolomites.spinga-spinges,+39 340 8263137
http://www.ferienhaus-gruenfelder.it,Zimmervermietung Grünfelder,BedBreakfast,"Lüsen/Luson, Lüsen/Luson, Brixen/Bressanone and environs",Unterrrungger Str. 5,Brixen/Bressanone and environs,info@ferienhaus-gruenfelder.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BCE34B799E314C47A5873D96F0F3E199.zimmervermietung-gruenfelder.luson-luesen,
http://www.oberhauserhuette.com,Oberhauser Hütte Passion for Nature,HotelPension,"Lüsen/Luson, Lüsen/Luson, Brixen/Bressanone and environs","Berg, 15",Brixen/Bressanone and environs,info@oberhauserhuette.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BC3374ECE641890B64A18353E6460BF3.oberhauser-huette-passion-for-nature.luson-luesen,+39 0472 677670
,Ratscheinerhof,Farm,"Latzfons/Lazfons, Klausen/Chiusa, Brixen/Bressanone and environs",Runggen 17/Latzfons,Brixen/Bressanone and environs,info@ratscheinerhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BA6B852F25ACDB6C08B9BE9C6F3818BB.ratscheinerhof.lazfons-latzfons,+39 333 3304765
http://www.moarzuviersch.com,Moar zu Viersch,Farm,"Verdings/Verdignes, Klausen/Chiusa, Brixen/Bressanone and environs",Verdignes/Verdings 22,Brixen/Bressanone and environs,info@moarzuviersch.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BA1AF3B4A1A311D3A0B800105A6F94EC.moar-zu-viersch.verdignes-verdings,+39 328 5348355
,Brunnerhof,Farm,"Latzfons/Lazfons, Klausen/Chiusa, Brixen/Bressanone and environs",Brunnerweg 1,Brixen/Bressanone and environs,brunnerhofimdorf@gmail.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BA1AF393A1A311D3A0B800105A6F94EC.brunnerhof.lazfons-latzfons,+39 347 5575415
,Unterbühlerhof,Farm,"Gufidaun/Gudon, Klausen/Chiusa, Brixen/Bressanone and environs",Gudon/Gufidaun 23,Brixen/Bressanone and environs,unterbuehlerhof@rolmail.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BA1AF36CA1A311D3A0B800105A6F94EC.unterbuehlerhof.gudon-gufidaun,+39 0472 847135
http://www.figisterhof.com,Figisterhof,Farm,"Gufidaun/Gudon, Klausen/Chiusa, Brixen/Bressanone and environs",Gufidaun 12,Brixen/Bressanone and environs,info@figisterhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BA1AF366A1A311D3A0B800105A6F94EC.figisterhof.gudon-gufidaun,+39 0472 847395
http://www.feilerhof.it,Feilerhof,Farm,"Gufidaun/Gudon, Klausen/Chiusa, Brixen/Bressanone and environs",Gufidaun 15,Brixen/Bressanone and environs,info@feilerhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BA1AF363A1A311D3A0B800105A6F94EC.feilerhof.gudon-gufidaun,+39 0472 847930
,Haus Gläserer apartments,BedBreakfast,"Villanders/Villandro, Villanders/Villandro, Brixen/Bressanone and environs",Kranebitt 20,Brixen/Bressanone and environs,apartments.glaeserer@gmail.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.BA19A8ABB9D1C8FF59146B10AC9FFA14.glaeserer-josef.villandro-villanders,+39 333 8481296
http://www.grafhof.it,Grafhof,Farm,"Natz/Naz, Natz-Schabs/Naz-Sciaves, Brixen/Bressanone and environs","Natz, Unterbrunnergasse 17",Brixen/Bressanone and environs,info@grafhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B94373D0663911D5A4D20001021A78B9.grafhof.naz-natz,+39 0472 415131
http://www.living-nice.com,Nice Living,BedBreakfast,"Brixen Stadt/Bressanone città, Brixen/Bressanone, Brixen/Bressanone and environs",via S. Croce / Kreuzgasse 9,Brixen/Bressanone and environs,info@living-nice.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B6F08B212969CBB7F3DD4D12A1D3F9AB.nice-living.bressanone-citta-brixen-stadt,+39 335 6608870
,P & B SAS di Kurt Baumgartner,BedBreakfast,"Klausen/Chiusa, Klausen/Chiusa, Brixen/Bressanone and environs",Via Coste 42,Brixen/Bressanone and environs,konrad@baumgartner.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B6241B98BAB28EAE22A49AB693E1421A.p---b-sas-di-kurt-baumgartner.chiusa-klausen,+39 331 2619404
http://www.rumpele-hof.com,Maso Rumpele-Hof,Farm,"Villanders/Villandro, Villanders/Villandro, Brixen/Bressanone and environs",Stofls 10,Brixen/Bressanone and environs,info@rumpele-hof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B5C10A6893C1584C2F5B50482935E5C4.maso-rumpele-hof.villandro-villanders,+39 340 2474116
http://www.pferscher.com,Haus Pferscher,BedBreakfast,"Barbian/Barbiano, Barbian/Barbiano, Brixen/Bressanone and environs",Wasserfallweg 4,Brixen/Bressanone and environs,info@pferscher.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B5677F4E4EBBF5A713172F32EA8C8636.haus-pferscher.barbiano-barbian,+39 339 6225166
http://www.baumgartnerhof.com,Pichlerhof,Farm,"Natz/Naz, Natz-Schabs/Naz-Sciaves, Brixen/Bressanone and environs","Natz, Ölberg 35",Brixen/Bressanone and environs,info@baumgartnerhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B4328DF38C5321218B35C2A2197365B4.pichlerhof.naz-natz,+39 0472 415022
http://www.kasparnellhof.com,Kasparnellhof,Farm,"Plose/Plose, Brixen/Bressanone, Brixen/Bressanone and environs",vicolo Aussergasse 14,Brixen/Bressanone and environs,info@kasparnellhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B1E581A7949611D6A3B40050DA43B72E.kasparnellhof.plose-plose,+39 349 6560677
http://www.masitterhof.com,Masitterhof,Farm,"Pfeffersberg/Monteponente, Brixen/Bressanone, Brixen/Bressanone and environs",street Radlsee 22,Brixen/Bressanone and environs,info@masitterhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B0C469FC6D684B95AAFF46CF5DD690B1.masitterhof.monteponente-pfeffersberg,+39 346 2163883
,Apartment Bernardini,BedBreakfast,"Mühlbach/Rio di Pusteria, Mühlbach/Rio di Pusteria, Brixen/Bressanone and environs",Sonnleitenstrasse 4,Brixen/Bressanone and environs,beatricebp52@gmail.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.B0290F695A5047BC7B86B3D804A4B02D.apartment-bernardini.rio-di-pusteria-muehlbach,+39 328 2711067
http://www.schwaigerhof-suedtirol.it,Schwaigerhof,Farm,"Schalders/Scaleres, Vahrn/Varna, Brixen/Bressanone and environs",Vicolo Schwaiger / Schweigerweg 2,Brixen/Bressanone and environs,info@schwaigerhof-suedtirol.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.AF253816B4CEA98830EDC584F7568E45.schwaigerhof.scaleres-schalders,+39 338 4213531
,Farm Falser,Farm,"Villanders/Villandro, Villanders/Villandro, Brixen/Bressanone and environs",Mezan 5,Brixen/Bressanone and environs,josef.mayrhofer@rolmail.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.AE54D9BEDAC3B1D79F82D88CB7F6A80D.farm-falser.villandro-villanders,+39 0472 866059
,App. Domcafé,BedBreakfast,"Brixen Stadt/Bressanone città, Brixen/Bressanone, Brixen/Bressanone and environs",Piazza Parrocchia / Pfarrplatz 3,Brixen/Bressanone and environs,MR@dnet.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.AE046FFB5A71ABA51E8A192B11FDD5B7.app--domcafe---rainer-michael.bressanone-citta-brixen-stadt,+39 0472 838277
,Burgerhof Meßner,Farm,"Pfeffersberg/Monteponente, Brixen/Bressanone, Brixen/Bressanone and environs",Thalhoferstraße 7,Brixen/Bressanone and environs,info@burgerhof-messner.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.ADE431B7C274B2080F3FF22D0368AAFA.burgerhof-messner.monteponente-pfeffersberg,+39 388 8984818
http://www.unterhorn.it,Gasthof Unterhorn,HotelPension,"Dreikirchen/Tre Chiese, Barbian/Barbiano, Brixen/Bressanone and environs",Hornweg 1,Brixen/Bressanone and environs,info@unterhorn.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.ADC373FF33F14EFD99D86CD3EA6F3E91.gasthof-unterhorn.tre-chiese-dreikirchen,+39 0471 356371
,Flatscherhof,Farm,"Vals/Valles, Mühlbach/Rio di Pusteria, Brixen/Bressanone and environs",Unterlände 30,Brixen/Bressanone and environs,silgoner@yahoo.de,https://suedtirol.info/en/en/accommodation/pdp-accommodation.AD2114B9EE75B460ACE6A95A9E4E92F9.flatscherhof.valles-vals,+39 333 9624296
http://www.gruber-hof.it,Gruberhof,Farm,"Pfeffersberg/Monteponente, Brixen/Bressanone, Brixen/Bressanone and environs",Strada del Rodella / Radlseestrasse 5,Brixen/Bressanone and environs,info@gruber-hof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.ACF4DB9FE5A1D096ACAA633E8143E351.gruberhof.monteponente-pfeffersberg,+39 347 3590886
http://www.latschenhof.it,Apart. Latschenhof,Farm,"Terenten/Terento, Terenten/Terento, Brixen/Bressanone and environs",Walderlanerstr. 8,Brixen/Bressanone and environs,info@latschenhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.ACEB3F8B76F011D1957100805A150B0B.apart--latschenhof.terento-terenten,+39 0472 546175
http://www.forchnerhof.net,Apart. Forchnerhof,Farm,"Terenten/Terento, Terenten/Terento, Brixen/Bressanone and environs",Peiner Str. 20,Brixen/Bressanone and environs,info@forchnerhof.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.ACEB3F5576F011D1957100805A150B0B.apart--forchnerhof.terento-terenten,+39 340 4180192
http://www.toetscherhof.it,Apart. Tötscherhof,Farm,"Terenten/Terento, Terenten/Terento, Brixen/Bressanone and environs",Lerchnerweg 2,Brixen/Bressanone and environs,info@toetscherhof.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.ACEB3F5176F011D1957100805A150B0B.apart--toetscherhof.terento-terenten,+39 0472 546234
http://www.mairamgraben.it,Apart. Mair am Graben,Farm,"Terenten/Terento, Terenten/Terento, Brixen/Bressanone and environs",Walderlanerstr. 3,Brixen/Bressanone and environs,info@mairamgraben.it,https://suedtirol.info/en/en/accommodation/pdp-accommodation.ACEB3F4D76F011D1957100805A150B0B.apart--mair-am-graben.terento-terenten,+39 334 1304444
http://www.huber-hof.info,Apart. Huberhof,Farm,"Terenten/Terento, Terenten/Terento, Brixen/Bressanone and environs",Walderlanerstr. 1,Brixen/Bressanone and environs,pvolgger@rolmail.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.ACEB3F4576F011D1957100805A150B0B.apart--huberhof.terento-terenten,+39 0472 546177
,Apart. Volgger,BedBreakfast,"Terenten/Terento, Terenten/Terento, Brixen/Bressanone and environs",Wiesenweg 3a,Brixen/Bressanone and environs,mariannavolgger@gmail.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.ACEB3F4176F011D1957100805A150B0B.apart--volgger.terento-terenten,+39 0472 611033
http://www.gaestehaus-marianne.com,Residence Marianne,HotelPension,"Terenten/Terento, Terenten/Terento, Brixen/Bressanone and environs","Via Unterdorf, 10",Brixen/Bressanone and environs,info@gaestehaus-marianne.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.ACEB3F1276F011D1957100805A150B0B.residence-marianne.terento-terenten,+39 377 3302098
http://www.leimgruberhof.com,Apart. Leimgruberhof,Farm,"Terenten/Terento, Terenten/Terento, Brixen/Bressanone and environs",Walderlaner Str. 4,Brixen/Bressanone and environs,info@leimgruberhof.com,https://suedtirol.info/en/en/accommodation/pdp-accommodation.ACEB3EFD76F011D1957100805A150B0B.apart--leimgruberhof.terento-terenten,+39 0472 546189
,Residence Odilia Historic City Aparments,HotelPension,"Brixen Stadt/Bressanone città, Brixen/Bressanone, Brixen/Bressanone and environs",Portici Maggiori / Grosse Lauben 17,Brixen/Bressanone and environs,info@odilia.net,https://suedtirol.info/en/en/accommodation/pdp-accommodation.AC0A11FC511EAE167C044AC30A3E97ED.residence-odilia-historic-city-aparments.bressanone-citta-brixen-stadt,+39 0472 694250
